,uid,dt,lat,lon,loc,region,x,y
2187784,19298,2010-08-12 18:51:05+00:00,40.7250228232,-73.9991104603,19762,172,0.8186098516267365,2.918050270173478
2187785,19298,2010-08-12 17:41:14+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187786,19298,2010-08-12 17:30:35+00:00,40.72066955,-73.9993806167,924082,195,0.7958378416969606,3.401474966774815
2187787,19298,2010-08-12 17:30:03+00:00,40.7209166095,-73.999488272,947879,195,0.7867392034774074,3.374039376191838
2187788,19298,2010-08-12 16:24:01+00:00,40.72037953,-73.99966329,1603100,207,0.7719583006978603,3.433681255581457
2187789,19298,2010-08-12 05:24:15+00:00,40.7343328,-73.9929752833,144928,114,1.3367470555663494,1.8841895756612368
2187790,19298,2010-08-11 17:59:44+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187791,19298,2010-08-11 17:59:15+00:00,40.7227793289,-73.9979139443,33366,184,0.9197270408432192,3.16718711509978
2187792,19298,2010-08-11 17:58:34+00:00,40.7227793289,-73.9979139443,33366,184,0.9197270408432192,3.16718711509978
2187822,19298,2010-08-06 16:43:00+00:00,40.71945798,-73.997236643,1567268,208,0.9769985609081128,3.536017998996821
2187824,19298,2010-08-05 21:50:21+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187825,19298,2010-08-05 14:24:49+00:00,40.7240698148,-73.9961355947,32690,185,1.069953283555395,3.023880506778039
2187826,19298,2010-08-05 14:21:16+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187827,19298,2010-08-05 01:45:29+00:00,40.72276639,-73.99902325,266450,184,0.8260056109165538,3.1686239612253817
2187828,19298,2010-08-05 01:45:19+00:00,40.7221954478,-73.9967273208,360301,197,1.019989870408148,3.2320262632649244
2187829,19298,2010-08-05 01:45:10+00:00,40.7228193284,-73.9987564087,1092994,184,0.8485494867296414,3.16274522847735
2187830,19298,2010-08-05 01:44:54+00:00,40.72291765,-73.9968155167,519405,184,1.0125274796970662,3.1518267568691978
2187831,19298,2010-08-05 01:44:25+00:00,40.72229599,-73.99702954,546229,196,0.9944546447678368,3.220861198445132
2187832,19298,2010-08-05 01:44:04+00:00,40.7234535521,-73.9982843399,62616,184,0.8884245699646338,3.0923155997521894
2187833,19298,2010-08-05 01:43:53+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187834,19298,2010-08-05 01:43:33+00:00,40.7230653,-73.9979214333,76345,184,0.9190903861849782,3.135430437370444
2187835,19298,2010-08-05 01:43:04+00:00,40.7234535521,-73.9982843399,62616,184,0.8884245699646338,3.0923155997521894
2187836,19298,2010-08-04 18:36:15+00:00,40.722302898,-73.997230137,1557640,196,0.977506640389596,3.220094075102378
2187837,19298,2010-08-04 17:58:22+00:00,40.719578,-73.98720665,155967,212,1.8244385213198084,3.52268995918451
2187838,19298,2010-08-04 13:57:39+00:00,40.71955,-74.002526,923815,206,0.5300952425340131,3.52579931693911
2187839,19298,2010-08-03 23:51:34+00:00,40.72256743,-73.9979732,724738,184,0.9147236225479026,3.1907181809575254
2187840,19298,2010-08-03 21:01:46+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187841,19298,2010-08-03 21:01:00+00:00,40.724708945,-73.9974606165,82346,172,0.9579995478787324,2.9529060028359355
2187842,19298,2010-08-03 21:00:43+00:00,40.7246609998,-73.9958113432,195580,173,1.0973379874319642,2.958230249697291
2187843,19298,2010-08-03 21:00:32+00:00,40.7239170194,-73.9985203743,525377,184,0.868476976769794,3.040848218480622
2187844,19298,2010-08-03 21:00:11+00:00,40.7238130167,-73.9965448833,73864,185,1.0353784833202742,3.0523975700346635
2187845,19298,2010-08-03 20:59:52+00:00,40.72489755,-73.9955570333,847839,173,1.1188192280653697,2.9319616830734723
2187846,19298,2010-08-03 20:59:31+00:00,40.7240698148,-73.9961355947,32690,185,1.069953283555395,3.023880506778039
2187847,19298,2010-08-03 20:59:14+00:00,40.7234535521,-73.9982843399,62616,184,0.8884245699646338,3.0923155997521894
2187848,19298,2010-08-03 20:58:54+00:00,40.7245878217,-73.9964282513,124838,173,1.0452200638743754,2.966356574442304
2187849,19298,2010-08-03 20:58:33+00:00,40.72467321,-73.99619259,1553088,173,1.0651284117788828,2.956874324207219
2187850,19298,2010-08-03 20:58:18+00:00,40.71924,-73.997362,1005760,208,0.9664101862533714,3.5602243482131373
2187851,19298,2010-07-27 18:49:07+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187852,19298,2010-07-27 18:48:55+00:00,40.72237122,-73.99650418,236996,185,1.038839734581595,3.212507016427031
2187853,19298,2010-07-27 18:30:41+00:00,40.7251217207,-74.0032222436,73509,170,0.4712297718041003,2.907067841496497
2187854,19298,2010-07-27 00:48:48+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187855,19298,2010-07-26 21:29:13+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187856,19298,2010-07-26 21:19:49+00:00,40.7215014145,-73.9976668645,722592,196,0.9406199898887636,3.3090976447029203
2187857,19298,2010-07-26 18:40:35+00:00,40.722267337,-73.997132534,1439506,196,0.9857533802463192,3.224043072367697
2187858,19298,2010-07-26 01:14:04+00:00,40.72237122,-73.99650418,236996,185,1.038839734581595,3.212507016427031
2187859,19298,2010-07-26 01:13:41+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187861,19298,2010-07-25 08:38:39+00:00,40.7266979167,-73.9824644167,142158,166,2.224876310884345,2.732033460742449
2187862,19298,2010-07-25 06:41:15+00:00,40.72594243,-73.98279172,549863,178,2.1972500007040106,2.8159292174468717
2187863,19298,2010-07-25 05:05:23+00:00,40.7445300601,-73.9946507664,196809,41,1.195032977201476,0.7517953164011397
2187865,19298,2010-07-24 21:00:25+00:00,40.722626353,-73.997137981,1350271,184,0.9852878835493976,3.184174867258976
2187866,19298,2010-07-24 20:53:12+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187867,19298,2010-07-24 20:52:28+00:00,40.7221728721,-73.9973387476,1166635,196,0.96833230695911,3.2345332618300997
2187868,19298,2010-07-24 18:35:14+00:00,40.72282743,-73.99908304,724372,184,0.8209533995179116,3.161845557510382
2187869,19298,2010-07-24 18:08:32+00:00,40.7235676771,-73.9965870059,69280,185,1.031823527257908,3.07964218199514
2187871,19298,2010-07-23 19:05:15+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187872,19298,2010-07-23 15:05:21+00:00,40.722267337,-73.997132534,1439506,196,0.9857533802463192,3.224043072367697
2187873,19298,2010-07-23 15:04:32+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187874,19298,2010-07-23 05:48:21+00:00,40.7202291942,-73.9873772182,378300,212,1.8100094461555232,3.45037582149935
2187875,19298,2010-07-23 04:24:13+00:00,40.7198873167,-73.9865925,133459,213,1.8763198352116888,3.488340805325862
2187876,19298,2010-07-23 02:34:23+00:00,40.717649028,-73.990462114,1485597,223,1.5494266237557963,3.7368993540500632
2187877,19298,2010-07-22 17:28:06+00:00,40.7230653,-73.9979214333,76345,184,0.9190903861849782,3.135430437370444
2187878,19298,2010-07-22 17:27:31+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187879,19298,2010-07-22 06:08:08+00:00,40.7246609998,-73.9958113432,195580,173,1.0973379874319642,2.958230249697291
2187880,19298,2010-07-22 01:18:27+00:00,40.7246609998,-73.9958113432,195580,173,1.0973379874319642,2.958230249697291
2187881,19298,2010-07-21 19:35:21+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187882,19298,2010-07-20 19:18:37+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187883,19298,2010-07-20 19:18:09+00:00,40.722267337,-73.997132534,1439506,196,0.9857533802463192,3.224043072367697
2187884,19298,2010-07-20 01:48:55+00:00,40.7358847426,-74.0049684048,22806,97,0.3236553733951485,1.711848225801733
2187885,19298,2010-07-20 00:48:16+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187886,19298,2010-07-19 20:25:37+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187887,19298,2010-07-19 16:23:18+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187888,19298,2010-07-19 02:29:27+00:00,40.7277032667,-73.9851919167,99647,165,1.9944223102365544,2.620390711890825
2187890,19298,2010-07-18 07:59:36+00:00,40.7297549621,-73.9898086599,761055,139,1.6043483357230457,2.392552670295403
2187891,19298,2010-07-18 07:57:25+00:00,40.7297408024,-73.9897171627,390783,139,1.612078167783801,2.394125086400845
2187892,19298,2010-07-18 07:02:15+00:00,40.72513246,-73.99095696,760228,175,1.5074466685035188,2.9058752572825544
2187893,19298,2010-07-18 07:01:56+00:00,40.7250066241,-73.9907533125,216195,175,1.5246544415468446,2.9198491574923264
2187894,19298,2010-07-18 06:23:05+00:00,40.7252308382,-73.983673741,172513,178,2.1227570853882067,2.8949504959332586
2187895,19298,2010-07-18 04:32:46+00:00,40.7438260333,-73.9886303167,916245,56,1.7035333151178442,0.8299767648119594
2187896,19298,2010-07-17 22:05:01+00:00,40.735310175,-74.004912522,1458181,97,0.3283786262495379,1.7756532687077249
2187897,19298,2010-07-17 02:38:35+00:00,40.7289641326,-73.9888054132,101818,152,1.689120496185996,2.480373242618048
2187898,19298,2010-07-16 23:37:09+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187899,19298,2010-07-16 19:06:03+00:00,40.722267337,-73.997132534,1439506,196,0.9857533802463192,3.224043072367697
2187900,19298,2010-07-16 18:04:34+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187901,19298,2010-07-16 17:56:34+00:00,40.7202837279,-73.9961016235,213903,209,1.0728841338186796,3.44431993566373
2187902,19298,2010-07-16 17:48:29+00:00,40.7192802429,-73.9970988035,1351535,208,0.9886473752976096,3.555755435121557
2187903,19298,2010-07-16 17:05:15+00:00,40.713989392,-73.998115126,1449456,244,0.902848607066854,4.143296145849575
2187904,19298,2010-07-16 17:04:06+00:00,40.7134434961,-73.9980483055,583976,244,0.9085022140448556,4.203917000312109
2187905,19298,2010-07-16 17:03:45+00:00,40.7138826365,-73.9981877804,732030,244,0.8967109006011807,4.155151171460722
2187908,19298,2010-07-14 17:44:06+00:00,40.722267337,-73.997132534,1439506,196,0.9857533802463192,3.224043072367697
2187909,19298,2010-07-14 17:42:25+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187910,19298,2010-07-14 02:54:58+00:00,40.71920251,-73.99224954,19942,210,1.3983687788096912,3.5643875559019937
2187911,19298,2010-07-14 02:12:45+00:00,40.7229725685,-73.9895454464,857713,187,1.6267491967012506,3.1457281367195957
2187912,19298,2010-07-13 19:18:18+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187913,19298,2010-07-13 17:22:37+00:00,40.7247434934,-73.9941715771,505637,174,1.2358710040352043,2.9490694516991307
2187914,19298,2010-07-13 15:51:21+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187915,19298,2010-07-13 04:01:37+00:00,40.721579982,-73.987214143,1431985,200,1.823750791653621,3.300372839369743
2187916,19298,2010-07-13 03:22:33+00:00,40.7216469,-73.98691576,584477,201,1.84895879054698,3.292941693785458
2187917,19298,2010-07-13 03:14:55+00:00,40.7194123053,-73.9893901348,54471,212,1.639958301421811,3.541090105406804
2187918,19298,2010-07-13 01:04:36+00:00,40.7235493131,-73.9966290705,73858,185,1.028269952114906,3.081681477903151
2187919,19298,2010-07-12 23:17:38+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187925,19298,2010-07-12 16:35:18+00:00,40.719718889,-73.998635301,1429585,208,0.8588213200075915,3.50704444807242
2187926,19298,2010-07-12 13:56:24+00:00,40.722595215,-73.997085571,1428817,184,0.9897163034250396,3.187632697010621
2187927,19298,2010-07-12 13:49:20+00:00,40.72248548,-73.99709987,232052,184,0.9885098480646616,3.199818609500637
2187928,19298,2010-07-12 13:48:33+00:00,40.7230653,-73.9979214333,76345,184,0.9190903861849782,3.135430437370444
2187929,19298,2010-07-12 01:21:51+00:00,40.72455225,-73.9874842333,445422,176,1.800851229496669,2.970306761494763
2187930,19298,2010-07-12 00:24:46+00:00,40.7269451906,-73.9857489716,556855,165,1.9473841405082688,2.704574032586632
2187931,19298,2010-07-11 23:24:24+00:00,40.7295551612,-73.9839036409,924540,154,2.10319816769554,2.4147402977048515
2187943,19298,2010-07-10 03:34:37+00:00,40.7248533438,-73.9814175461,300022,179,2.3133816466005053,2.9368707194187618
2187944,19298,2010-07-10 00:14:25+00:00,40.7211888643,-73.994469807,102764,197,1.2107396912754222,3.34380588359608
2187947,19298,2010-07-07 18:56:36+00:00,40.7425756312,-73.980330659,676766,59,2.404568197158805,0.9688326019348082
2458019,24951,2010-06-12 15:01:30+00:00,40.7423636511,-73.9878344536,1264770,56,1.7707907696668828,0.992372765932411
2458020,24951,2010-05-09 22:23:25+00:00,40.7441074833,-73.9913807167,54415,43,1.4712280759294496,0.7987220343856974
2458021,24951,2010-05-09 15:10:51+00:00,40.7422010764,-73.9879953861,17710,68,1.7572023766903009,1.010426512371388
2458022,24951,2010-05-09 12:14:08+00:00,40.7447298,-73.99276445,350502,42,1.3543457026514256,0.7296144052273593
2458023,24951,2010-05-02 14:04:13+00:00,40.7422010764,-73.9879953861,17710,68,1.7572023766903009,1.010426512371388
2458024,24951,2010-05-01 15:34:34+00:00,40.7198676693,-74.0085196495,59040,204,0.0236869237874386,3.490522619572192
2458025,24951,2010-05-01 13:12:37+00:00,40.7447298,-73.99276445,350502,42,1.3543457026514256,0.7296144052273593
2458026,24951,2010-04-30 22:13:05+00:00,40.74137425,-73.9881052167,16907,68,1.7479474928730834,1.1022446912787385
2458027,24951,2010-04-24 13:36:50+00:00,40.7422010764,-73.9879953861,17710,68,1.7572023766903009,1.010426512371388
2458028,24951,2010-04-23 22:44:40+00:00,40.74472875,-73.9928148833,84926,42,1.3500861803734556,0.7297310066534678
2458030,24951,2010-04-18 16:35:33+00:00,40.74137425,-73.9881052167,16907,68,1.7479474928730834,1.1022446912787385
2458032,24951,2010-04-11 20:07:49+00:00,40.74137425,-73.9881052167,16907,68,1.7479474928730834,1.1022446912787385
2458034,24951,2010-04-10 23:44:48+00:00,40.7385454,-73.9948406,151109,89,1.179105459004432,1.4163853293616948
2458035,24951,2010-04-10 11:31:36+00:00,40.7447298,-73.99276445,350502,42,1.3543457026514256,0.7296144052273593
2458036,24951,2010-04-10 00:33:11+00:00,40.74137425,-73.9881052167,16907,68,1.7479474928730834,1.1022446912787385
2458039,24951,2010-04-03 11:24:45+00:00,40.7447298,-73.99276445,350502,42,1.3543457026514256,0.7296144052273593
2458040,24951,2010-04-02 22:13:44+00:00,40.7419698028,-73.9927198485,171749,66,1.358168840150461,1.0361091972494745
2458042,24951,2010-04-01 00:05:58+00:00,40.7211921751,-73.9950782514,624853,197,1.1593329442313067,3.343438224146096
2458043,24951,2010-03-31 20:15:14+00:00,40.7377707635,-73.9903771877,201929,91,1.5561335382160928,1.5024078219577826
2458044,24951,2010-03-31 18:03:31+00:00,40.7441074833,-73.9913807167,54415,43,1.4712280759294496,0.7987220343856974
2458055,24951,2010-03-20 14:47:46+00:00,40.7503537066,-73.9929306507,623366,6,1.3401956591513102,0.1050850253704535
2458056,24951,2010-03-16 23:42:26+00:00,40.7441074833,-73.9913807167,54415,43,1.4712280759294496,0.7987220343856974
2458059,24951,2010-03-13 14:52:39+00:00,40.7447298,-73.99276445,350502,42,1.3543457026514256,0.7296144052273593
2458062,24951,2010-02-27 23:18:45+00:00,40.7441074833,-73.9913807167,54415,43,1.4712280759294496,0.7987220343856974
2458063,24951,2010-02-27 15:33:45+00:00,40.7413253784,-73.9928588867,552195,66,1.3464383290592026,1.107671829274052
2458064,24951,2010-02-27 13:20:48+00:00,40.7447298,-73.99276445,350502,42,1.3543457026514256,0.7296144052273593
2458065,24951,2010-02-23 00:24:52+00:00,40.7383269298,-73.9855956191,120817,93,1.9600055626534645,1.4406461950317986
2458067,24951,2010-02-21 19:40:14+00:00,40.7463276333,-73.9935851,117088,30,1.2850037118248487,0.5521766272288744
2458068,24951,2010-02-21 13:31:46+00:00,40.7447298,-73.99276445,350502,42,1.3543457026514256,0.7296144052273593
2458069,24951,2010-02-21 05:10:43+00:00,40.74513075,-73.9901892833,529681,43,1.571832135749386,0.6850893163533613
2458071,24951,2010-02-20 16:12:51+00:00,40.7447298,-73.99276445,350502,42,1.3543457026514256,0.7296144052273593
2458073,24951,2010-02-20 00:37:17+00:00,40.74472875,-73.9928148833,84926,42,1.3500861803734556,0.7297310066534678
2458077,24951,2010-02-13 16:48:11+00:00,40.7413253784,-73.9928588867,552195,66,1.3464383290592026,1.107671829274052
2458078,24951,2010-02-13 02:13:56+00:00,40.7426581638,-73.9842611787,36750,58,2.072587364248625,0.9596674445016694
2458079,24951,2010-02-12 22:42:09+00:00,40.7424578176,-73.9837482386,86073,58,2.115917438845386,0.9819156766570288
2458082,24951,2010-02-06 17:16:01+00:00,40.7419698028,-73.9927198485,171749,66,1.358168840150461,1.0361091972494745
2458083,24951,2010-02-06 14:12:14+00:00,40.7447298,-73.99276445,350502,42,1.3543457026514256,0.7296144052273593
2458084,24951,2010-02-02 00:20:56+00:00,40.7432023569,-73.9915811477,492239,55,1.4543194418297514,0.8992353763687617
2458086,24951,2010-01-30 22:30:50+00:00,40.7384291122,-73.9913549865,99299,91,1.4735265453587694,1.4292989565753569
2458087,24951,2010-01-30 15:50:10+00:00,40.7446345494,-73.9908888991,74721,43,1.5127549184771245,0.7401918868275776
2458088,24951,2010-01-30 00:34:09+00:00,40.74472875,-73.9928148833,84926,42,1.3500861803734556,0.7297310066534678
2458090,24951,2010-01-27 23:51:58+00:00,40.7441074833,-73.9913807167,54415,43,1.4712280759294496,0.7987220343856974
2458096,24951,2010-01-23 16:36:41+00:00,40.7373980022,-73.9965445283,137429,89,1.035197921988802,1.5438025315687829
2458097,24951,2010-01-23 16:22:49+00:00,40.737742213,-73.997916505,350634,88,0.9193047493261652,1.505578321932569
2458102,24951,2010-01-18 19:18:58+00:00,40.7397580333,-73.99528135,408787,77,1.1418559938673456,1.2817237725049115
2458103,24951,2010-01-18 18:40:25+00:00,40.7393257184,-73.9933948907,278096,78,1.3012046518089229,1.3297318565930591
2458104,24951,2010-01-18 18:37:28+00:00,40.7393140484,-73.9937214636,408484,78,1.2736206380595203,1.3310277969359845
2458105,24951,2010-01-18 18:27:55+00:00,40.7392674333,-73.9909428,408415,79,1.508323733795656,1.3362043512088624
2458106,24951,2010-01-17 22:34:38+00:00,40.7441074833,-73.9913807167,54415,43,1.4712280759294496,0.7987220343856974
2458107,24951,2010-01-17 20:52:07+00:00,40.74472875,-73.9928148833,84926,42,1.3500861803734556,0.7297310066534678
2458109,24951,2010-01-16 17:43:50+00:00,40.7412987797,-74.0055263042,21553,61,0.2765071160015331,1.1106255859426235
2458110,24951,2010-01-16 16:31:07+00:00,40.7373980022,-73.9965445283,137429,89,1.035197921988802,1.5438025315687829
2458112,24951,2010-01-10 19:39:36+00:00,40.7372236617,-73.9905098137,37457,91,1.5449435749122722,1.5631628407756128
2458113,24951,2010-01-10 19:27:08+00:00,40.7363887707,-73.990945816,187555,103,1.5081339930123878,1.6558765045261554
2458114,24951,2010-01-10 19:17:33+00:00,40.7377707635,-73.9903771877,201929,91,1.5561335382160928,1.5024078219577826
2458116,24951,2010-01-09 22:34:07+00:00,40.7416630389,-73.9917121396,354029,67,1.443289023737084,1.0701749972701031
2458117,24951,2010-01-09 16:48:35+00:00,40.7373980022,-73.9965445283,137429,89,1.035197921988802,1.5438025315687829
2458118,24951,2010-01-09 14:57:35+00:00,40.737742213,-73.997916505,350634,88,0.9193047493261652,1.505578321932569
2458119,24951,2010-01-09 14:31:56+00:00,40.7447298,-73.99276445,350502,42,1.3543457026514256,0.7296144052273593
2458121,24951,2010-01-03 00:58:36+00:00,40.7441074833,-73.9913807167,54415,43,1.4712280759294496,0.7987220343856974
2458122,24951,2010-01-02 18:08:12+00:00,40.7338685922,-73.9992070198,265328,111,0.8103448179812092,1.9357392817199013
2458123,24951,2009-12-27 20:03:24+00:00,40.7441074833,-73.9913807167,54415,43,1.4712280759294496,0.7987220343856974
2458124,24951,2009-12-26 18:45:00+00:00,40.7369749444,-73.9905606228,273041,91,1.5406575471397403,1.5907826058650216
2458125,24951,2009-12-24 01:39:41+00:00,40.74472875,-73.9928148833,84926,42,1.3500861803734556,0.7297310066534678
2458126,24951,2009-12-22 00:47:30+00:00,40.7441074833,-73.9913807167,54415,43,1.4712280759294496,0.7987220343856974
2458128,24951,2009-12-19 17:38:56+00:00,40.74617952,-73.99274027,235395,30,1.3563584671589812,0.5686244620278624
2458130,24951,2009-12-13 01:10:02+00:00,40.7441074833,-73.9913807167,54415,43,1.4712280759294496,0.7987220343856974
2458131,24951,2009-12-12 17:57:30+00:00,40.74472875,-73.9928148833,84926,42,1.3500861803734556,0.7297310066534678
2458132,24951,2009-12-12 15:01:42+00:00,40.7449714276,-73.9976524199,33835,40,0.941509494478736,0.7027819068720024
2458133,24951,2009-12-12 14:54:22+00:00,40.7442998059,-73.9968000717,30223,40,1.0135078625384475,0.7773648083572511
2458137,24951,2009-12-07 18:45:09+00:00,40.7441074833,-73.9913807167,54415,43,1.4712280759294496,0.7987220343856974
2458138,24951,2009-12-07 03:14:26+00:00,40.7441074833,-73.9913807167,54415,43,1.4712280759294496,0.7987220343856974
2458139,24951,2009-12-07 02:53:16+00:00,40.7484436586,-73.9857316017,12313,21,1.9482242947067896,0.3171940739068203
2458140,24951,2009-12-06 16:52:53+00:00,40.7420513,-74.0049406,173842,61,0.3259739456329482,1.0270590208398136
2458141,24951,2009-12-06 03:58:13+00:00,40.7453122,-73.9924597,109729,42,1.38007252855069,0.6649394777574912
2458142,24951,2009-12-06 03:31:00+00:00,40.74472875,-73.9928148833,84926,42,1.3500861803734556,0.7297310066534678
2458143,24951,2009-12-06 00:34:11+00:00,40.7346139429,-73.9806912835,86239,119,2.3743923164169907,1.8529689998882568
2458145,24951,2009-12-03 03:29:13+00:00,40.7441074833,-73.9913807167,54415,43,1.4712280759294496,0.7987220343856974
2458148,24951,2009-11-29 16:09:28+00:00,40.7370322977,-73.9957642622,85220,89,1.1011116428881846,1.5844135891277042
2458149,24951,2009-11-29 15:44:03+00:00,40.7355676908,-73.991305232,34017,103,1.4777924716742392,1.7470564487424158
2458150,24951,2009-11-29 15:37:33+00:00,40.7353226667,-73.9908457667,34219,103,1.5166093168603094,1.7742660804712922
2458151,24951,2009-11-29 15:32:44+00:00,40.735844095,-73.9903879166,106840,103,1.5552721603469792,1.7163620932436423
2458152,24951,2009-11-29 15:16:01+00:00,40.7414949833,-73.9890713833,22510,68,1.6663389634696224,1.088837389505403
2458153,24951,2009-11-29 15:15:41+00:00,40.74137425,-73.9881052167,16907,68,1.7479474928730834,1.1022446912787385
2458154,24951,2009-11-29 14:17:25+00:00,40.7424001833,-73.9869723667,84615,57,1.843603294580871,0.988315904151318
2458155,24951,2009-11-28 22:32:32+00:00,40.7417466987,-73.993421425,105068,66,1.298916316955156,1.06088466694973
2458156,24951,2009-11-28 16:41:26+00:00,40.7437509602,-73.9933277438,13048,54,1.30678965877224,0.838313554402905
2458157,24951,2009-11-28 16:13:36+00:00,40.74695265,-73.9857679833,141918,33,1.9451951587138996,0.4827691390468091
2458158,24951,2009-11-27 23:51:32+00:00,40.7456531833,-73.9915497167,78887,43,1.4569206501046383,0.6270736261678245
2458166,24951,2009-11-25 18:50:30+00:00,40.7503537066,-73.9929306507,623366,6,1.3401956591513102,0.1050850253704535
2458169,24951,2009-11-23 00:43:40+00:00,40.74472875,-73.9928148833,84926,42,1.3500861803734556,0.7297310066534678
2458170,24951,2009-11-22 18:02:18+00:00,40.7437509602,-73.9933277438,13048,54,1.30678965877224,0.838313554402905
2458171,24951,2009-11-22 16:18:35+00:00,40.74137425,-73.9881052167,16907,68,1.7479474928730834,1.1022446912787385
2458172,24951,2009-11-22 16:02:03+00:00,40.7424001833,-73.9869723667,84615,57,1.843603294580871,0.988315904151318
2458173,24951,2009-11-22 04:13:31+00:00,40.74472875,-73.9928148833,84926,42,1.3500861803734556,0.7297310066534678
2458174,24951,2009-11-22 02:08:33+00:00,40.7346139429,-73.9806912835,86239,119,2.3743923164169907,1.8529689998882568
2458175,24951,2009-11-21 20:00:57+00:00,40.7459038015,-73.9934785516,119295,30,1.2940106772789612,0.5992427263703191
2458176,24951,2009-11-21 16:59:04+00:00,40.7437509602,-73.9933277438,13048,54,1.30678965877224,0.838313554402905
2458177,24951,2009-11-21 16:11:07+00:00,40.7391022769,-73.9927030327,96132,78,1.3596475302460025,1.3545447827951276
2458178,24951,2009-11-21 15:14:05+00:00,40.735844095,-73.9903879166,106840,103,1.5552721603469792,1.7163620932436423
2458179,24951,2009-11-21 15:13:34+00:00,40.7359822967,-73.9902806282,28948,103,1.5643315945825933,1.701014959359307
2458180,24951,2009-11-21 15:03:13+00:00,40.741388197,-73.9894545078,12973,68,1.6339817163603447,1.1006958920989496
2458181,24951,2009-11-21 14:57:38+00:00,40.74137425,-73.9881052167,16907,68,1.7479474928730834,1.1022446912787385
2458182,24951,2009-11-21 14:42:40+00:00,40.7424001833,-73.9869723667,84615,57,1.843603294580871,0.988315904151318
2458183,24951,2009-11-20 00:35:38+00:00,40.750613794,-73.993434906,11875,6,1.2976053181993767,0.0762025567859286
2458184,24951,2009-11-20 00:29:47+00:00,40.7498985512,-73.9902162552,72267,7,1.569442039004944,0.1556296143230833
2458190,24951,2009-11-15 16:56:39+00:00,40.74137425,-73.9881052167,16907,68,1.7479474928730834,1.1022446912787385
2458194,24951,2009-11-10 23:36:53+00:00,40.7441074833,-73.9913807167,54415,43,1.4712280759294496,0.7987220343856974
2458197,24951,2009-11-08 03:48:38+00:00,40.7441074833,-73.9913807167,54415,43,1.4712280759294496,0.7987220343856974
2458198,24951,2009-11-08 00:22:37+00:00,40.7346139429,-73.9806912835,86239,119,2.3743923164169907,1.8529689998882568
2458199,24951,2009-11-07 19:48:02+00:00,40.7382156651,-73.9897701813,85390,91,1.607395295276239,1.4530020122714806
2458200,24951,2009-11-07 18:57:45+00:00,40.7370322977,-73.9957642622,85220,89,1.1011116428881846,1.5844135891277042
2458201,24951,2009-11-07 18:31:24+00:00,40.7436776362,-73.9951912879,38621,53,1.1493956373923138,0.8464561081536749
2458202,24951,2009-11-07 17:31:00+00:00,40.74472875,-73.9928148833,84926,42,1.3500861803734556,0.7297310066534678
2458203,24951,2009-11-07 15:37:35+00:00,40.7424001833,-73.9869723667,84615,57,1.843603294580871,0.988315904151318
2458204,24951,2009-11-05 01:52:38+00:00,40.7441074833,-73.9913807167,54415,43,1.4712280759294496,0.7987220343856974
2458205,24951,2009-11-05 00:04:36+00:00,40.7456531833,-73.9915497167,78887,43,1.4569206501046383,0.6270736261678245
2458210,24951,2009-11-03 02:04:02+00:00,40.7441074833,-73.9913807167,54415,43,1.4712280759294496,0.7987220343856974
2458212,24951,2009-11-02 18:23:58+00:00,40.7441074833,-73.9913807167,54415,43,1.4712280759294496,0.7987220343856974
2458213,24951,2009-11-02 14:14:11+00:00,40.7446345494,-73.9908888991,74721,43,1.5127549184771245,0.7401918868275776
